teacher_name,teacher_category,student_type,mismatch_level,distill_temperature,alpha,teacher_accuracy,teacher_auc,teacher_ece,teacher_params,student_accuracy,student_auc,student_ece,student_ts_ece,student_optimal_temp,student_params,compression_ratio,training_time
StandardMLP,MLP,MLP,0,3.594,0.6,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8628314054662709,0.9135039512071076,0.024261719636540533,0.01613310530548367,0.8723747730255127,35950,7.482781641168289,10.925821781158447
StandardMLP,MLP,MLP,0,3.594,0.7,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8623195823523391,0.913774676841599,0.026927786794679786,0.021162014530489444,0.8946052193641663,35950,7.482781641168289,12.905794858932495
StandardMLP,MLP,MLP,0,3.594,0.8,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8621148531067663,0.9140566263516567,0.029753667416735723,0.016695288484993322,0.8485339283943176,35950,7.482781641168289,10.08919906616211
StandardMLP,MLP,MLP,0,3.594,0.9,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8606817483877572,0.9115967269567216,0.026117811102085657,0.017823375321444967,0.8617767691612244,35950,7.482781641168289,8.094541549682617
StandardMLP,MLP,MLP,0,3.594,1.0,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8627290408434845,0.9130485784299675,0.030721252589459947,0.02379386178857046,0.8677129149436951,35950,7.482781641168289,11.575796365737915
StandardMLP,MLP,MLP,0,4.642,0.1,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8607841130105436,0.9136647404193861,0.02227909821391179,0.011224567589672942,0.887383759021759,35950,7.482781641168289,11.409538269042969
StandardMLP,MLP,MLP,0,4.642,0.2,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8598628314054663,0.9133495509701515,0.013862405497798509,0.012254442518931815,0.9467343688011169,35950,7.482781641168289,12.232544660568237
StandardMLP,MLP,MLP,0,4.642,0.3,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8615006653700481,0.9127461669313776,0.02434264604078123,0.020423470336319617,0.8919133543968201,35950,7.482781641168289,10.726311445236206
StandardMLP,MLP,MLP,0,4.642,0.4,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8599651960282526,0.9120580570216623,0.019692861385722037,0.017562498758278255,0.8954305052757263,35950,7.482781641168289,14.155851125717163
StandardMLP,MLP,MLP,0,4.642,0.5,0.8599651960282526,0.9108347409224461,0.027478801164147255,269006,0.8595557375371071,0.9128071212094527,0.020251878440663812,0.01482664138781877,0.9065490365028381,35950,7.482781641168289,12.251632690429688
